2.88819E+01, 1.55396E-01
3.18129E+01,-7.01599E-01
3.47429E+01,-2.90985E-01
3.76719E+01,-4.18396E-01
4.05999E+01, 1.21552E-01
4.35269E+01,-8.70819E-01
4.64529E+01,-4.95483E-01
4.93779E+01,-3.19153E-01
5.23019E+01,-1.34186E+00
5.52249E+01,-1.96960E-01
5.81469E+01,-1.16092E+00
6.10680E+01,-1.84384E+00
6.39880E+01,-5.37384E-01
6.69070E+01,-9.43909E-01
6.98251E+01,-2.21210E+00
7.27421E+01,-1.43109E+00
7.56582E+01,-3.61389E+00
7.85732E+01, 3.91818E+00
8.14873E+01, 1.54923E+01
8.44004E+01, 2.85129E+01
8.73124E+01, 3.57294E+01
9.02235E+01, 4.09464E+01
9.31336E+01, 4.18733E+01
9.60428E+01, 4.18311E+01
9.89509E+01, 4.39790E+01
1.01858E+02, 4.21122E+01
1.04764E+02, 4.03941E+01
1.07669E+02, 4.18890E+01
1.10573E+02, 4.16282E+01
1.13477E+02, 4.10105E+01
1.16379E+02, 4.15346E+01
1.19280E+02, 3.99329E+01
1.22180E+02, 4.52714E+01
1.25080E+02, 4.53828E+01
1.27978E+02, 4.40331E+01
1.30875E+02, 4.65886E+01
1.33771E+02, 4.68822E+01
1.36667E+02, 4.58468E+01
1.39561E+02, 4.98156E+01
1.42454E+02, 4.82216E+01
1.45347E+02, 4.68313E+01
1.48238E+02, 4.97443E+01
1.51128E+02, 4.75604E+01
1.54018E+02, 4.78130E+01
1.56906E+02, 4.56684E+01
1.59794E+02, 4.61932E+01
1.62680E+02, 4.63206E+01
1.65566E+02, 4.76172E+01
1.68450E+02, 4.50162E+01
1.71334E+02, 4.41174E+01
1.74216E+02, 4.54207E+01
1.77098E+02, 4.48262E+01
1.79978E+02, 4.49669E+01
1.82858E+02, 4.69430E+01
1.85737E+02, 4.54210E+01
1.88614E+02, 4.58340E+01
1.91491E+02, 4.54488E+01
1.94367E+02, 4.58152E+01
1.97242E+02, 4.61833E+01
2.00115E+02, 4.87030E+01
2.02988E+02, 4.86576E+01
2.05860E+02, 4.82469E+01
2.08731E+02, 4.77711E+01
2.11601E+02, 4.90633E+01
2.14470E+02, 5.01235E+01
2.17338E+02, 4.89184E+01
2.20205E+02, 5.29813E+01
2.23071E+02, 5.10787E+01
2.25936E+02, 5.24441E+01
2.28800E+02, 5.41440E+01
2.31663E+02, 5.14117E+01
2.34525E+02, 5.35140E+01
2.37386E+02, 5.05840E+01
2.40246E+02, 5.47885E+01
2.43105E+02, 5.35607E+01
2.45964E+02, 5.45673E+01
2.48821E+02, 5.53083E+01
2.51677E+02, 5.62836E+01
2.54533E+02, 5.56599E+01
2.57387E+02, 5.33038E+01
2.60241E+02, 5.96821E+01
2.63093E+02, 5.59280E+01
2.65945E+02, 5.75081E+01
2.68795E+02, 5.94225E+01
2.71645E+02, 5.63712E+01
2.74493E+02, 6.03540E+01
2.77341E+02, 5.77711E+01
2.80188E+02, 5.71223E+01
2.83033E+02, 5.56076E+01
2.85878E+02, 5.48605E+01
2.88722E+02, 5.36810E+01
2.91565E+02, 5.47021E+01
2.94407E+02, 5.29575E+01
2.97248E+02, 5.45136E+01
3.00088E+02, 5.25039E+01
3.02927E+02, 5.17282E+01
3.05765E+02, 5.29200E+01
3.08602E+02, 5.11791E+01
3.11438E+02, 5.06057E+01
3.14273E+02, 4.94664E+01
3.17108E+02, 4.94277E+01
3.19941E+02, 4.86565E+01
3.22773E+02, 4.88526E+01
3.25605E+02, 4.90494E+01
3.28435E+02, 4.99135E+01
3.31265E+02, 4.91451E+01
3.34093E+02, 5.16439E+01
3.36921E+02, 5.12101E+01
3.39747E+02, 5.09770E+01
3.42573E+02, 5.17112E+01
3.45398E+02, 5.20127E+01
3.48222E+02, 5.06815E+01
3.51044E+02, 5.30843E+01
3.53866E+02, 5.16544E+01
3.56687E+02, 5.39251E+01
3.59507E+02, 5.55965E+01
3.62326E+02, 5.47351E+01
3.65144E+02, 5.35410E+01
3.67961E+02, 5.44142E+01
3.70778E+02, 5.62547E+01
3.73593E+02, 5.72624E+01
3.76407E+02, 5.84041E+01
3.79221E+02, 5.78464E+01
3.82033E+02, 5.87892E+01
3.84844E+02, 5.91993E+01
3.87655E+02, 5.97100E+01
3.90465E+02, 6.02213E+01
3.93273E+02, 6.03664E+01
3.96081E+02, 5.87455E+01
3.98888E+02, 6.15918E+01
4.01693E+02, 6.20053E+01
4.04498E+02, 6.32194E+01
4.07302E+02, 6.09341E+01
4.10105E+02, 6.36826E+01
4.12907E+02, 6.10317E+01
4.15708E+02, 5.69147E+01
4.18509E+02, 5.50316E+01
4.21308E+02, 5.63823E+01
4.24106E+02, 5.60003E+01
4.26904E+02, 5.13521E+01
4.29700E+02, 5.24378E+01
4.32496E+02, 5.15240E+01
4.35290E+02, 4.89108E+01
4.38084E+02, 4.66981E+01
4.40876E+02, 4.55193E+01
4.43668E+02, 4.37743E+01
4.46459E+02, 4.42299E+01
4.49249E+02, 4.42859E+01
4.52038E+02, 4.04426E+01
4.54826E+02, 3.88997E+01
4.57613E+02, 3.68574E+01
4.60399E+02, 3.57155E+01
4.63184E+02, 3.68742E+01
4.65969E+02, 3.40668E+01
4.68752E+02, 3.49265E+01
4.71534E+02, 3.44868E+01
4.74316E+02, 3.31809E+01
4.77097E+02, 3.05755E+01
4.79876E+02, 3.19706E+01
4.82655E+02, 3.15663E+01
4.85433E+02, 3.06291E+01
4.88210E+02, 3.08925E+01
4.90986E+02, 2.94230E+01
4.93761E+02, 2.90873E+01
4.96535E+02, 2.73522E+01
4.99308E+02, 2.73676E+01
5.02080E+02, 2.73835E+01
5.04851E+02, 2.73833E+01
5.07622E+02, 2.71835E+01
5.10391E+02, 2.74509E+01
5.13160E+02, 2.56189E+01
5.15927E+02, 2.79873E+01
5.18694E+02, 2.99896E+01
5.21460E+02, 2.78925E+01
5.24225E+02, 2.67958E+01
5.26989E+02, 2.89663E+01
5.29752E+02, 2.79706E+01
5.32514E+02, 2.80089E+01
